hour,PULocationID,pickup_zone,pickup_borough,total_trips,total_revenue,total_fare_amount,total_trip_distance,total_trip_duration_min,total_passenger_count,credit_card_trip_count,cash_trip_count,active_days,active_pickup_zones,avg_revenue_per_trip,avg_fare_amount,avg_trip_distance,avg_trip_duration_min,avg_passenger_count,credit_card_share,cash_share,zone_rank_in_hour
18,234,Union Sq,Manhattan,169285,3972014.94,2457608.6,344944.68999999994,2519118.866666667,207672,139918,17521,731,1,23.463478394423603,14.517580411731696,2.0376565555128923,14.880933731084664,1.2267596065806186,0.8265233186637918,0.10350001476799481,10
19,161,Midtown Center,Manhattan,278048,6697492.140000001,4153283.13,614571.25,4109435.7999999993,358237,227612,35559,731,1,24.08753934572448,14.937288273967084,2.2103063140177235,14.779591293589593,1.2883998446311429,0.8186068592473242,0.12788799056278052,1
19,132,JFK Airport,Queens,258229,2.162275111999998E7,1.648291319E7,4204483.97,1.0478084133333333E7,386793,188198,61311,731,1,83.734790128142,63.83060457965604,16.2819976455007,40.576713433941705,1.497868171274334,0.7288027293603739,0.23742879382253737,2
19,237,Upper East Side South,Manhattan,227681,4847996.790000001,2885133.99,560345.73,2695430.583333333,289880,185859,29832,731,1,21.292935247122074,12.671825887974842,2.461100091795099,11.838627655945524,1.2731848507341412,0.8163131750124077,0.13102542592486857,3
19,162,Midtown East,Manhattan,204701,4866201.19,2997184.4799999995,433380.86,2931612.5666666664,256373,171939,23129,731,1,23.772239461458422,14.6417676513549,2.117140903073263,14.32143744616131,1.252426710177283,0.839951929887983,0.11298918910997015,4
19,236,Upper East Side North,Manhattan,180690,3909748.84,2361607.23,403023.61,2121539.3666666667,227334,146732,20475,731,1,21.63788167579833,13.069938734849742,2.2304699208589294,11.741321416053278,1.2581437821683545,0.8120648624716365,0.11331562344346671,5
19,142,Lincoln Square East,Manhattan,162022,3570048.4,2182854.83,335185.86,2042915.2999999998,213839,132698,20735,731,1,22.03434348421819,13.472582920837912,2.068767574773796,12.608875955117204,1.319814593079952,0.8190122329066423,0.1279764476429127,6
19,230,Times Sq/Theatre District,Manhattan,161934,4090129.37,2608017.4799999995,516213.56000000006,2551693.1999999997,226562,124782,29029,729,1,25.258002457791445,16.105434806773125,3.187802191016093,15.75761236059135,1.3991008682549682,0.7705731964874578,0.17926439166574037,7
19,163,Midtown North,Manhattan,161873,3813270.24,2365227.05,370967.65,2330626.9333333336,213664,131325,22630,731,1,23.557172845378787,14.611621765210998,2.2917203610237658,14.397873229836561,1.319948354574265,0.811284154862145,0.13980095506971515,8
19,170,Murray Hill,Manhattan,161637,3831875.16,2392503.1,433580.3000000001,2290438.833333333,197630,130476,17624,731,1,23.706670873624233,14.801704436484222,2.6824322401430374,14.17026320293827,1.222677975958475,0.8072161695651366,0.10903444137171564,9
19,138,LaGuardia Airport,Queens,159887,1.0546278920000002E7,6623827.739999999,1580134.5500000003,4257303.333333334,209452,137054,19794,728,1,65.96082808483493,41.428182028557664,9.882820679604972,26.626951117560115,1.3100001876325154,0.8571928924803143,0.12379993370317786,10
20,132,JFK Airport,Queens,254484,2.0674159189999983E7,1.6152584879999999E7,4109663.7499999995,9401931.716666667,374704,190048,56050,729,1,81.23952464595017,63.47190738906964,16.149006420835885,36.94507991334098,1.4724069096681913,0.7467974410964933,0.22024960311846717,1
20,161,Midtown Center,Manhattan,245103,5609330.26,3643763.46,1020279.48,3455785.0833333335,304709,197222,27526,731,1,22.885604256169856,14.866254023818557,4.162656026242029,14.099317769808339,1.2431875578838285,0.8046494738946484,0.11230380697094691,2
20,237,Upper East Side South,Manhattan,198897,4040177.9399999995,2509160.8,387562.80999999994,2237900.6500000004,257989,162989,25399,731,1,20.312915428588664,12.615377808614507,1.948560360387537,11.251555579018287,1.2970984982176705,0.8194643458674591,0.12769926142676863,3
20,162,Midtown East,Manhattan,178446,4059004.03,2615553.5400000005,398093.74999999994,2435082.9000000004,217584,148414,18077,731,1,22.746399639106507,14.657395178373292,2.230891978525716,13.646049224975625,1.2193268551830807,0.8317025878977393,0.10130235477399326,4
20,138,LaGuardia Airport,Queens,160591,1.0290375870000003E7,6504810.49,1539280.9700000004,3885089.583333333,207756,139337,18266,730,1,64.07816048221882,40.50544856187458,9.585101095329131,24.192449037202167,1.2936964088896639,0.867651362778736,0.11374236414244883,5
20,142,Lincoln Square East,Manhattan,154135,3331493.3200000003,2116439.41,393895.2500000001,1926894.2833333332,206956,126231,20193,731,1,21.614126058325496,13.731076069679178,2.555521134070783,12.501341572863614,1.342693093716547,0.8189638952865994,0.13100853148214228,6
20,230,Times Sq/Theatre District,Manhattan,154099,3656516.44,2416913.3,381997.65,2300501.9,211215,117474,25936,729,1,23.728359301488005,15.684159533806188,2.4789106353707684,14.928726987196542,1.3706448451969189,0.76232811374506,0.16830738680977814,7
20,234,Union Sq,Manhattan,148158,3333573.829999999,2143984.6099999994,308720.05,2098651.75,190290,123095,15758,731,1,22.50012709404824,14.47093380040227,2.083721770002295,14.1649573428367,1.2843720892560644,0.8308359994060395,0.10635942709809798,8
20,236,Upper East Side North,Manhattan,140219,2906364.2099999995,1829534.3199999998,471675.80000000005,1587756.2333333334,178468,112941,17094,731,1,20.7273209051555,13.047691967565022,3.363850833339277,11.323402914963973,1.2727804363174748,0.8054614567212717,0.12190929902509645,9
20,170,Murray Hill,Manhattan,138348,3148734.4399999995,2037854.1199999999,331715.49,1893891.083333333,170133,112107,15485,731,1,22.759522653019918,14.729913840460288,2.3976890883858095,13.689327517082525,1.229746725648365,0.8103261340966259,0.11192789198253679,10
21,132,JFK Airport,Queens,253200,2.030728732999998E7,1.5873726370000001E7,4055927.43,8777261.983333332,365569,192351,52604,729,1,80.20255659557654,62.69244221958926,16.01867073459716,34.66533168773038,1.4437954186413902,0.7596800947867298,0.2077567140600316,1
21,161,Midtown Center,Manhattan,236865,5426568.15,3546479.4900000007,649680.96,3274631.7,295103,187392,24958,731,1,22.90996200367298,14.972577164207463,2.742832246216199,13.824886327654994,1.2458700103434446,0.7911341903615984,0.10536803664534651,2
21,142,Lincoln Square East,Manhattan,206616,4649951.68,2996519.2199999997,601059.76,2717317.4,282791,168922,26488,731,1,22.50528361791923,14.50284208386572,2.90906686800635,13.151534247105742,1.368679095520192,0.8175649514074418,0.12819917140976497,3
21,237,Upper East Side South,Manhattan,199826,4062298.09,2527454.29,422755.93,2242813.5333333337,265227,163993,25214,731,1,20.329176833845445,12.648275449641188,2.115620239608459,11.223832400855413,1.3272897420756058,0.8206789907219281,0.12617977640547276,4
21,230,Times Sq/Theatre District,Manhattan,197569,4729337.02,3148258.2600000002,549722.4299999999,2969933.7833333327,273210,149021,31492,729,1,23.93764720173711,15.934980993981851,2.782432618477595,15.032387587796329,1.382858646852492,0.7542731906321336,0.15939747632472706,5
21,162,Midtown East,Manhattan,156803,3525418.85,2276209.0100000002,813246.9800000001,2054280.7166666668,192527,129267,16094,731,1,22.483108422670487,14.516361357882184,5.186424877075057,13.101029423331612,1.2278272737128755,0.8243911149659127,0.10263834237865346,6
21,138,LaGuardia Airport,Queens,151500,9570151.3,6050998.399999999,1444052.34,3477325.55,194180,132025,16510,729,1,63.16931551155116,39.94058349834983,9.531698613861387,22.95264389438944,1.2817161716171617,0.8714521452145214,0.10897689768976898,7
21,48,Clinton East,Manhattan,147857,3476870.1499999994,2290150.22,355321.94,2103337.066666667,198898,115483,20698,732,1,23.51508653631549,15.48895365116295,2.4031458774356302,14.225481828162799,1.3452051644494343,0.781045199077487,0.1399866086827137,8
21,234,Union Sq,Manhattan,147735,3395403.1100000003,2214578.12,484640.69000000006,2111120.0166666666,188765,121002,14516,731,1,22.983065015060753,14.9902062476732,3.2804730767929065,14.289911102085942,1.277727011202491,0.819047619047619,0.09825701424848546,9
21,249,West Village,Manhattan,146991,3558964.7,2355095.6199999996,411857.1100000001,2332890.4499999997,191835,122986,12440,731,1,24.212126592784593,16.022039580654596,2.801920593777851,15.870974753556338,1.305079902851195,0.8366906817424196,0.08463103183188087,10
22,132,JFK Airport,Queens,262111,2.0747083809999987E7,1.6268688309999999E7,4142115.6100000003,9058976.733333332,374450,200460,53253,731,1,79.15380815761257,62.067934233969574,15.802906440401205,34.561604561934956,1.4285932295859387,0.76479048952543,0.20316964949963948,1
22,230,Times Sq/Theatre District,Manhattan,204469,5011510.47,3356931.0600000005,566437.21,3116683.4166666665,285249,154777,31140,729,1,24.509879101477484,16.41779956863877,2.7702840528393056,15.242816351949031,1.3950721136211357,0.7569704943047602,0.15229692520626598,2
22,161,Midtown Center,Manhattan,204136,4731767.840000001,3104514.7,475179.56999999995,2809865.05,262143,161874,22285,731,1,23.179487400556496,15.208070599992164,2.3277597777951953,13.764671836422776,1.2841586001489202,0.7929713524317122,0.10916741779989811,3
22,142,Lincoln Square East,Manhattan,200574,4686859.6899999995,3063514.2499999995,551557.26,2788132.766666666,273934,163039,25081,732,1,23.367234487022245,15.273735628745499,2.749894103921745,13.90076862737277,1.3657502966486184,0.8128620858137147,0.12504611764236642,4
22,48,Clinton East,Manhattan,164254,4033434.169999999,2688081.3099999996,504910.86999999994,2443002.6000000006,221773,129324,20909,731,1,24.556078816954223,16.36539329331401,3.0739639217309773,14.87332180647047,1.3501832527670559,0.7873415563700124,0.12729674771999464,5
22,249,West Village,Manhattan,161428,3911613.9000000004,2611800.2900000005,462057.05999999994,2518375.2833333327,204691,132066,11643,731,1,24.231322323264862,16.179351103897716,2.8623105037539953,15.60061007590587,1.2680018336348093,0.818110860569418,0.07212503407091707,6
22,79,East Village,Manhattan,152383,3661168.0,2440551.86,447291.14,2265658.516666667,196699,124574,12617,732,1,24.02609214938674,16.015906367508187,2.9353086630398404,14.868184224399487,1.2908198421083716,0.8175058897646063,0.08279794990254818,7
22,237,Upper East Side South,Manhattan,148029,3089972.75,1951822.98,458797.7800000001,1708801.8499999996,195782,120633,18525,732,1,20.87410406069081,13.185409480574751,3.0993776895067864,11.543696505414477,1.322592194772646,0.8149281559694385,0.12514439738159414,8
22,138,LaGuardia Airport,Queens,133485,8249679.58,5252073.82,1248581.59,2993669.8666666667,172249,113845,16895,731,1,61.80229673746114,39.34579780499682,9.353722066149755,22.427013272402643,1.2903996703749485,0.8528673633741619,0.12656852829905982,9
22,234,Union Sq,Manhattan,133243,3100647.44,2044977.24,312507.68999999994,1917166.5166666666,167569,107081,11877,731,1,23.270621646165278,15.347727385303543,2.3453966812515477,14.3884970817729,1.2576195372364778,0.803651974212529,0.08913789092109904,10
23,132,JFK Airport,Queens,243439,1.9000900029999986E7,1.5004492849999998E7,3831113.35,8295111.166666666,347769,182493,52632,734,1,78.05199672197136,61.635534363844734,15.737467496991034,34.07470112293702,1.4285673207661878,0.7496457017979864,0.21620200543051854,1
23,249,West Village,Manhattan,159236,3812961.8400000003,2551272.64,400869.55999999994,2427149.4166666665,200444,127908,11348,732,1,23.94535054887086,16.021958853525586,2.5174556004923505,15.24246663233607,1.2587857017257404,0.803260569218016,0.07126529176819313,2
23,138,LaGuardia Airport,Queens,152580,9304543.02,5949522.54,1421636.2800000003,3275089.2666666666,195803,129873,19363,735,1,60.98140660637043,38.99280731419583,9.317317341722378,21.46473500240311,1.283280901821995,0.8511797090051121,0.12690391925547254,3
23,79,East Village,Manhattan,151698,3568436.82,2379129.61,446541.38,2126493.7833333337,191608,121649,11342,731,1,23.523295099473955,15.683328784822475,2.9436207464831443,14.01794211745266,1.2630885047924165,0.8019156481957573,0.07476697121913276,4
23,230,Times Sq/Theatre District,Manhattan,139512,3465989.7600000002,2345870.12,365931.07,2123430.0666666664,188321,103351,22150,730,1,24.843667641493205,16.814826824932624,2.6229361631974313,15.220411625284322,1.3498552095877057,0.7408036584666552,0.1587677045702162,5
23,48,Clinton East,Manhattan,128007,3168983.2600000002,2126579.28,472223.10000000003,1877261.2500000002,168729,100243,15969,732,1,24.756327857070318,16.612992101994422,3.689041224308046,14.66530150694884,1.3181232276359887,0.783105611411876,0.12475099018022452,6
23,161,Midtown Center,Manhattan,122736,2857588.580000001,1887166.4500000002,408448.64,1699070.7833333332,156859,95025,15102,732,1,23.282399459001443,15.375818423282494,3.3278633815669405,13.84329604462695,1.2780194889844871,0.7742227219397732,0.1230445834962847,7
23,142,Lincoln Square East,Manhattan,117305,2779510.9899999998,1833494.54,383087.20999999996,1631429.0999999996,157166,93356,15477,732,1,23.69473585951153,15.63014824602532,3.2657364136226072,13.907583649460804,1.339806487362005,0.7958399045223988,0.13193811005498488,8
23,186,Penn Station/Madison Sq West,Manhattan,108991,2839985.9099999997,1915812.6600000001,306357.60000000003,1778666.6333333333,142739,90398,12179,732,1,26.057068106540903,17.577714306685873,2.8108522722059623,16.319389980212435,1.30964024552486,0.8294079327650907,0.11174317145452377,9
23,114,Greenwich Village South,Manhattan,105490,2491151.0100000002,1663480.1600000001,295549.58999999997,1567987.3166666667,136968,84941,8069,731,1,23.6150441748033,15.769079154422222,2.8016834771068346,14.863847916074194,1.2983979524125508,0.8052042847663285,0.07649066262204948,10
